texto,real
@americanair #worstcustservice you should have contingency plans for extra workers during bad weather. 4+ hours hold #ridiculous,-1
@americanair all i want is to know what to do regarding my connecting flights since my 1st is cancelled flightled. could you be of assistance?,-1
"@americanair hi guys, can you tell me what the emergency is for #aa65 diverting to #heathrow from zurich-new york? thanks, john.",0
@americanair please stop changing my flights for spring break. this is the 5th time!,-1
@americanair a school trip of 38 including myself had to sleep over in the airport and are all on different standby flights.this is not good,-1
@americanair your customer service is inferior to that of a nationalized third world nation's airline. get it together.,-1
"@americanair not only did you cancelled flight our flight from jfk and delay us by 29 hours, you've now lost 2 of our bags. worst airline ever.",-1
@americanair flight aal65 declared state of emergency? squawking 7700...,-1
@americanair just want to thank you guys for the 27 hour delay for flight aa106 from jfk due to staff shortage and not weather✈️,-1
@americanair you delayed me for 15 hours in chicago and still managed to lose my bag! really not happy,-1
@americanair your rubbish at social media! in the air two hours late flight but that's better than being cancelled flightled!,-1
@americanair yes but you did manage to lose two of our bags. horrendous airline.,-1
"@americanair thanks guys, you got it. i'm heading to milan on wednesday, so big week with the aa family :)",1
@americanair 953 our fligth somthing to talk about this?,-1
@americanair interested in possibly changing my flight to another day...need to see if there are any fees but your number is busy,-1
@americanair i understand you are busy but i have still gotten no answer. i need to get home and you guys have not helped at all,-1
@americanair no i do not have them yet. called for baggage status 5 times yesterday.,-1
@americanair thanks. they did not charge anything in the end so all is good.,1
@americanair @usairways wonderful fc fa on flight 2062 pre dawn! nice start to the day!,1
@americanair been on hold for for over two hours. after waiting 2 hours earlier. can't get any info on my reservation. how is that ok?,-1
"@americanair @nickcunningham1 except now there is no wait time, the phone system just hangs up on you. so continuing to hold won't help.",-1
"@americanair lga already by the time we pulled from the flight. qqbmug. feel free to look up how many flights we've been ""reticketed"" on.",-1
"@americanair @loganex except if you call now you'll get the same message. trust me, i've tried.",-1
@americanair westjet and your rep won't do anything about my lost luggage- which i never even checked with westjet because it was lost in,-1
"@americanair waited in the airport for two days to get home, not weather relate flightd. dealt with horrible customer service. finally switched to",-1
@americanair are you ignoring me on purpose? it was sad enough having your automated system hang up on me 😭,-1
@americanair who do i need to talk to to get a full refund on my trip? your call center offers no assistance.,-1
@americanair why wont you find my luggage without blaming everyone else?,-1
@americanair that all aa is for usair elite members. it's one big disappointment in the way we are treated. #epicfailure,-1
"@americanair we have been rebooked due to weather, but need to change our reservation and fly on the 24th, instead of the 23rd.",0
@americanair love how you can't get an agent on the phone and the automated system hangs up on you,-1
@americanair i was just called abt my flight cancelled flightlation- a flight that was cancelled flightled at 10:30a sunday. two 4:00a calls are not okay.,-1
@americanair can you respond to my dm?,0
"@americanair thank you for the worst experience ever on an airline, from me to you, i hope your embarrassed as an airline. pathetic",-1
@americanair airport to figure this out or can someone tell me now? flight is from san juan to san diego,0
@americanair if you could let me know where i'm staying tonight (if you've booked anything) that would be great. do i have to go to the,0
"@americanair @british_airways 2 weeks ago today i arrived in miami and i still don't have my bag, absolute disgrace!",-1
@americanair what terminal lhr for aa5/ba1506? doesn't say in boarding pass,0
@americanair so am i going to be homeless or do i have a place to stay tonight? can you respond to me here so i can go back to sleep?,-1
@americanair at 5 am and have no clue if we have a place to stay or not,-1
"@americanair but really, can you dm me on here to verify if you've booked a hotel for our extra night here? kinda unsettling to get a call",-1
@americanair extra night we have to stay in san juan now. how can i check on that?,-1
@americanair hey i got a call saying our flight was rescheduled but i can't get through to anyone to see if you're providing a hotel for the,-1
@americanair @emeyerson @ggreenwald don't wait on a bag. go to walmart and get what you need for tomorrow morning.,-1
@americanair more or less - after a night in a party hotel - no sleep and a 5:30 am rebook- on our way back to phl http://t.co/4g0k0z2rei,0
@americanair hi. i have koa-lax-phl-ord booked as a 1-way savr awrd. if i called to chnge it to koa-lax-phx-ord would i have to pay any fees,0
@americanair been calling 2 different offices already and still no sign of my baggage. first time on american air.. (6),-1
@americanair @cowboycerrone you apologise for his frustrations &amp; his disappointment but not your terrible service? #blameshiftoverload,-1
